run_id,steps_total,page_title,stop_reason,links_away,length_bytes,links_count,created_ts,views_30d,vital_level,page_title_normalized
101,12,Mathematics,reached_philosophy,3.0,167315.0,745.0,2001-11-08T15:31:38Z,98370.0,1.0,Mathematics
101,12,Mathematical theory,reached_philosophy,2.0,0.0,0.0,,0.0,0.0,Mathematical theory
101,12,Rationalism,reached_philosophy,1.0,61918.0,1009.0,2002-07-23T15:35:37Z,30776.0,4.0,Rationalism
101,12,Philosophy,reached_philosophy,0.0,201176.0,697.0,2001-10-31T05:49:04Z,119994.0,1.0,Philosophy
101,12,Philosophy,reached_philosophy,0.0,201176.0,697.0,2001-10-31T05:49:04Z,119994.0,1.0,Philosophy
102,23,Kamala Sankaran,reached_philosophy,23.0,3425.0,8.0,2018-11-23T23:46:05Z,56.0,0.0,Kamala Sankaran
102,23,National Law School of India University,reached_philosophy,22.0,36003.0,483.0,2004-06-08T11:13:48Z,4038.0,0.0,National Law School of India University
102,23,Public university,reached_philosophy,21.0,73372.0,550.0,2005-03-23T21:56:54Z,13832.0,0.0,Public university
102,23,State ownership,reached_philosophy,20.0,15674.0,396.0,2004-01-03T15:13:43Z,5235.0,0.0,State ownership
102,23,Industry (economics),reached_philosophy,19.0,9078.0,620.0,2001-03-07T23:05:22Z,4472.0,5.0,Industry (economics)
102,23,Microeconomics,reached_philosophy,18.0,51689.0,584.0,2001-09-23T07:58:18Z,9842.0,4.0,Microeconomics
102,23,Economics,reached_philosophy,17.0,179900.0,840.0,2001-10-07T15:50:29Z,45589.0,2.0,Economics
102,23,Behavioral science,reached_philosophy,16.0,0.0,0.0,,0.0,0.0,Behavioral science
102,23,Human behavior,reached_philosophy,15.0,113426.0,742.0,2004-03-29T23:59:37Z,8477.0,3.0,Human behavior
102,23,Human,reached_philosophy,14.0,269538.0,1136.0,2001-10-03T18:14:31Z,189247.0,1.0,Human
102,23,Species,reached_philosophy,13.0,109254.0,727.0,2001-10-26T17:56:32Z,45990.0,3.0,Species
102,23,Organism,reached_philosophy,12.0,24653.0,281.0,2001-11-02T15:39:27Z,28854.0,3.0,Organism
102,23,Life,reached_philosophy,11.0,112423.0,1487.0,2001-11-02T16:18:09Z,44654.0,1.0,Life
102,23,Matter,reached_philosophy,10.0,81551.0,575.0,2001-10-14T18:29:21Z,34523.0,3.0,Matter
102,23,Classical physics,reached_philosophy,9.0,5589.0,245.0,2002-11-24T12:33:52Z,20153.0,5.0,Classical physics
102,23,Scientific theory,reached_philosophy,8.0,54827.0,322.0,2003-03-19T07:55:42Z,27776.0,4.0,Scientific theory
102,23,Universe,reached_philosophy,7.0,156476.0,752.0,2001-10-01T19:21:41Z,71728.0,2.0,Universe
102,23,Space,reached_philosophy,6.0,36267.0,360.0,2001-10-03T21:11:13Z,36022.0,3.0,Space
102,23,Three-dimensional space,reached_philosophy,5.0,34674.0,326.0,2005-11-01T16:10:08Z,28642.0,3.0,Three-dimensional space
102,23,Geometry,reached_philosophy,4.0,103626.0,650.0,2006-10-02T03:47:30Z,38875.0,2.0,Geometry
102,23,Mathematics,reached_philosophy,3.0,167315.0,745.0,2001-11-08T15:31:38Z,98370.0,1.0,Mathematics
102,23,Mathematical theory,reached_philosophy,2.0,0.0,0.0,,0.0,0.0,Mathematical theory
102,23,Rationalism,reached_philosophy,1.0,61918.0,1009.0,2002-07-23T15:35:37Z,30776.0,4.0,Rationalism
102,23,Philosophy,reached_philosophy,0.0,201176.0,697.0,2001-10-31T05:49:04Z,119994.0,1.0,Philosophy
102,23,Philosophy,reached_philosophy,0.0,201176.0,697.0,2001-10-31T05:49:04Z,119994.0,1.0,Philosophy
103,10,Orelh%C3%A3o,reached_philosophy,10.0,0.0,0.0,,0.0,0.0,Orelh%C3%A3o
103,10,Payphone,reached_philosophy,9.0,31245.0,97.0,2002-12-31T18:35:25Z,5572.0,0.0,Payphone
103,10,Telephone,reached_philosophy,8.0,61019.0,368.0,2001-09-30T13:27:05Z,21602.0,3.0,Telephone
103,10,Telecommunications,reached_philosophy,7.0,90331.0,812.0,2001-11-04T14:28:22Z,18498.0,3.0,Telecommunications
103,10,Telecommunications,reached_philosophy,7.0,90331.0,812.0,2001-11-04T14:28:22Z,18498.0,3.0,Telecommunications
103,10,Information,reached_philosophy,6.0,50603.0,1010.0,2001-11-14T20:31:59Z,63377.0,3.0,Information
103,10,Abstraction,reached_philosophy,5.0,39871.0,234.0,2001-12-20T23:39:28Z,41264.0,4.0,Abstraction
103,10,Rule of inference,reached_philosophy,4.0,68011.0,403.0,2003-06-24T19:21:49Z,33034.0,5.0,Rule of inference
103,10,Premise,reached_philosophy,3.0,6109.0,74.0,2006-11-18T01:03:31Z,31835.0,5.0,Premise
103,10,Proposition,reached_philosophy,2.0,22083.0,338.0,2002-09-06T04:13:53Z,40347.0,5.0,Proposition
103,10,Proposition,reached_philosophy,2.0,22083.0,338.0,2002-09-06T04:13:53Z,40347.0,5.0,Proposition
103,10,Philosophy of language,reached_philosophy,1.0,70385.0,926.0,2001-06-04T01:56:33Z,44537.0,4.0,Philosophy of language
103,10,Philosophical,reached_philosophy,0.0,0.0,0.0,,0.0,0.0,Philosophy
104,16,Saint-Germain-de-Prin%C3%A7ay,reached_philosophy,16.0,0.0,0.0,,0.0,0.0,Saint-Germain-de-Prin%C3%A7ay
104,16,Communes of France,reached_philosophy,15.0,54274.0,340.0,2003-12-21T14:53:40Z,19485.0,0.0,Communes of France
104,16,Administrative divisions of France,reached_philosophy,14.0,20894.0,508.0,2003-12-21T15:06:27Z,8816.0,0.0,Administrative divisions of France
104,16,French National Assembly,reached_philosophy,13.0,0.0,0.0,,0.0,0.0,French National Assembly
104,16,Lower house,reached_philosophy,12.0,3734.0,240.0,2004-03-25T03:03:42Z,13155.0,0.0,Lower house
104,16,Debate chamber,reached_philosophy,11.0,26534.0,146.0,2016-04-16T23:01:42Z,679.0,0.0,Debate chamber
104,16,Deliberative assembly,reached_philosophy,10.0,6303.0,88.0,2002-03-14T20:06:11Z,2673.0,0.0,Deliberative assembly
104,16,Collective,reached_philosophy,9.0,3989.0,570.0,2004-06-30T07:31:57Z,2917.0,0.0,Collective
104,16,Cooperative,reached_philosophy,8.0,133695.0,1482.0,2002-09-22T13:48:35Z,17246.0,5.0,Cooperative
104,16,Autonomy,reached_philosophy,7.0,67535.0,197.0,2003-03-03T00:07:53Z,8617.0,0.0,Autonomy
104,16,Developmental psychology,reached_philosophy,6.0,141775.0,527.0,2001-12-24T03:53:23Z,8545.0,4.0,Developmental psychology
104,16,Science,reached_philosophy,5.0,157889.0,856.0,2001-10-15T17:23:57Z,97441.0,1.0,Science
104,16,Science,reached_philosophy,5.0,157889.0,856.0,2001-10-15T17:23:57Z,97441.0,1.0,Science
104,16,Hypotheses,reached_philosophy,4.0,0.0,0.0,,0.0,0.0,Hypotheses
104,16,Explanation,reached_philosophy,3.0,9406.0,80.0,2003-04-25T18:56:16Z,18090.0,0.0,Explanation
104,16,Statement (logic),reached_philosophy,2.0,0.0,0.0,,0.0,0.0,Statement (logic)
104,16,Philosophy of language,reached_philosophy,1.0,70385.0,926.0,2001-06-04T01:56:33Z,44537.0,4.0,Philosophy of language
104,16,Philosophical,reached_philosophy,0.0,0.0,0.0,,0.0,0.0,Philosophy
105,18,Thailand national football team results (1970%E2%80%931979),reached_philosophy,18.0,0.0,0.0,,0.0,0.0,Thailand national football team results (1970%E2%80%931979)
105,18,Thailand national football team,reached_philosophy,17.0,139732.0,1042.0,2004-10-28T01:49:11Z,13637.0,0.0,Thailand national football team
105,18,Thailand,reached_philosophy,16.0,283025.0,1536.0,2001-05-30T01:40:41Z,868563.0,3.0,Thailand
105,18,Southeast Asia,reached_philosophy,15.0,209968.0,1370.0,2001-10-31T22:56:03Z,109657.0,4.0,Southeast Asia
105,18,United Nations geoscheme for Asia#South-eastern Asia,reached_philosophy,14.0,0.0,0.0,,0.0,0.0,United Nations geoscheme for Asia#South-eastern Asia
105,18,List of countries and territories by the United Nations geoscheme,reached_philosophy,13.0,87091.0,327.0,2018-12-02T20:01:12Z,5476.0,0.0,List of countries and territories by the United Nations geoscheme
105,18,Member states of the United Nations,reached_philosophy,12.0,108503.0,716.0,2001-09-12T13:09:55Z,41025.0,0.0,Member states of the United Nations
105,18,United Nations,reached_philosophy,11.0,175673.0,1154.0,2001-09-28T13:40:53Z,150265.0,3.0,United Nations
105,18,Earth,reached_philosophy,10.0,223636.0,1172.0,2001-11-06T03:00:43Z,250639.0,1.0,Earth
105,18,Planet,reached_philosophy,9.0,203361.0,910.0,2001-08-28T00:26:44Z,40083.0,3.0,Planet
105,18,Hydrostatic equilibrium,reached_philosophy,8.0,27968.0,99.0,2002-05-09T17:56:47Z,9364.0,5.0,Hydrostatic equilibrium
105,18,Fluid mechanics,reached_philosophy,7.0,21074.0,306.0,2005-09-15T20:45:44Z,10216.0,4.0,Fluid mechanics
105,18,Physics,reached_philosophy,6.0,84380.0,541.0,2001-10-29T16:12:25Z,56098.0,2.0,Physics
105,18,Scientific,reached_philosophy,5.0,0.0,0.0,,0.0,0.0,Scientific
105,18,Hypotheses,reached_philosophy,4.0,0.0,0.0,,0.0,0.0,Hypotheses
105,18,Explanation,reached_philosophy,3.0,9406.0,80.0,2003-04-25T18:56:16Z,18090.0,0.0,Explanation
105,18,Statement (logic),reached_philosophy,2.0,0.0,0.0,,0.0,0.0,Statement (logic)
105,18,Philosophy of language,reached_philosophy,1.0,70385.0,926.0,2001-06-04T01:56:33Z,44537.0,4.0,Philosophy of language
105,18,Philosophical,reached_philosophy,0.0,0.0,0.0,,0.0,0.0,Philosophy
106,14,HMS TB 23 (1907),reached_philosophy,14.0,10222.0,73.0,2020-09-09T17:59:50Z,23.0,0.0,HMS TB 23 (1907)
106,14,Cricket-class destroyer,reached_philosophy,13.0,18094.0,241.0,2013-06-27T21:02:41Z,154.0,0.0,Cricket-class destroyer
106,14,Ship class,reached_philosophy,12.0,13025.0,82.0,2003-02-23T01:23:51Z,3473.0,0.0,Ship class
106,14,Ship,reached_philosophy,11.0,114915.0,1107.0,2001-11-04T02:20:10Z,12666.0,3.0,Ship
106,14,Watercraft,reached_philosophy,10.0,6820.0,59.0,2003-08-21T19:44:32Z,4121.0,5.0,Watercraft
106,14,Vehicle,reached_philosophy,9.0,66274.0,1254.0,2001-05-03T21:54:49Z,13796.0,4.0,Vehicle
106,14,Vehicle,reached_philosophy,9.0,66274.0,1254.0,2001-05-03T21:54:49Z,13796.0,4.0,Vehicle
106,14,Machine,reached_philosophy,8.0,58483.0,768.0,2002-05-05T19:59:51Z,21819.0,4.0,Machine
106,14,Power (physics),reached_philosophy,7.0,15149.0,207.0,2001-09-30T18:19:15Z,22719.0,4.0,Power (physics)
106,14,Energy,reached_philosophy,6.0,99314.0,845.0,2001-11-04T11:46:24Z,35076.0,2.0,Energy
106,14,Physical quantity,reached_philosophy,5.0,18365.0,99.0,2001-04-06T20:55:15Z,9152.0,5.0,Physical quantity
106,14,Quantification (science),reached_philosophy,4.0,7080.0,57.0,2014-08-08T14:29:58Z,4849.0,0.0,Quantification (science)
106,14,Mathematics,reached_philosophy,3.0,167315.0,745.0,2001-11-08T15:31:38Z,98370.0,1.0,Mathematics
106,14,Mathematical theory,reached_philosophy,2.0,0.0,0.0,,0.0,0.0,Mathematical theory
106,14,Rationalism,reached_philosophy,1.0,61918.0,1009.0,2002-07-23T15:35:37Z,30776.0,4.0,Rationalism
106,14,Philosophy,reached_philosophy,0.0,201176.0,697.0,2001-10-31T05:49:04Z,119994.0,1.0,Philosophy
106,14,Philosophy,reached_philosophy,0.0,201176.0,697.0,2001-10-31T05:49:04Z,119994.0,1.0,Philosophy
107,16,1942 Portuguese legislative election,reached_philosophy,16.0,2685.0,179.0,2012-02-13T20:36:24Z,197.0,0.0,1942 Portuguese legislative election
107,16,Portugal,reached_philosophy,15.0,266813.0,1411.0,2001-03-15T21:36:56Z,168375.0,4.0,Portugal
107,16,Iberian Peninsula,reached_philosophy,14.0,131661.0,1275.0,2001-08-06T10:36:16Z,51115.0,4.0,Iberian Peninsula
107,16,Peninsula,reached_philosophy,13.0,16370.0,230.0,2016-09-30T23:41:20Z,17207.0,4.0,Peninsula
107,16,Landform,reached_philosophy,12.0,9362.0,175.0,2003-06-21T06:30:17Z,6250.0,4.0,Landform
107,16,Land,reached_philosophy,11.0,142193.0,942.0,2013-07-27T14:22:49Z,5812.0,2.0,Land
107,16,Earth,reached_philosophy,10.0,223636.0,1172.0,2001-11-06T03:00:43Z,250639.0,1.0,Earth
107,16,Planet,reached_philosophy,9.0,203361.0,910.0,2001-08-28T00:26:44Z,40083.0,3.0,Planet
107,16,Hydrostatic equilibrium,reached_philosophy,8.0,27968.0,99.0,2002-05-09T17:56:47Z,9364.0,5.0,Hydrostatic equilibrium
107,16,Fluid mechanics,reached_philosophy,7.0,21074.0,306.0,2005-09-15T20:45:44Z,10216.0,4.0,Fluid mechanics
107,16,Physics,reached_philosophy,6.0,84380.0,541.0,2001-10-29T16:12:25Z,56098.0,2.0,Physics
107,16,Scientific,reached_philosophy,5.0,0.0,0.0,,0.0,0.0,Scientific
107,16,Hypotheses,reached_philosophy,4.0,0.0,0.0,,0.0,0.0,Hypotheses
107,16,Explanation,reached_philosophy,3.0,9406.0,80.0,2003-04-25T18:56:16Z,18090.0,0.0,Explanation
107,16,Statement (logic),reached_philosophy,2.0,0.0,0.0,,0.0,0.0,Statement (logic)
107,16,Philosophy of language,reached_philosophy,1.0,70385.0,926.0,2001-06-04T01:56:33Z,44537.0,4.0,Philosophy of language
107,16,Philosophical,reached_philosophy,0.0,0.0,0.0,,0.0,0.0,Philosophy
108,17,"Demino, Vysokovsky Selsoviet, Vologodsky District, Vologda Oblast",reached_philosophy,17.0,1931.0,652.0,2019-10-29T06:55:41Z,13.0,0.0,"Demino, Vysokovsky Selsoviet, Vologodsky District, Vologda Oblast"
108,17,Types of inhabited localities in Russia,reached_philosophy,16.0,0.0,0.0,,0.0,0.0,Types of inhabited localities in Russia
108,17,Post-Soviet states,reached_philosophy,15.0,143555.0,1016.0,2005-03-15T11:36:06Z,24550.0,5.0,Post-Soviet states
108,17,Dissolution of the Soviet Union,reached_philosophy,14.0,242383.0,3000.0,2004-06-12T15:32:45Z,84723.0,4.0,Dissolution of the Soviet Union
108,17,Soviet Union,reached_philosophy,13.0,229546.0,1873.0,2001-10-08T17:06:53Z,296138.0,3.0,Soviet Union
108,17,List of former transcontinental countries#Since 1700,reached_philosophy,12.0,0.0,0.0,,0.0,0.0,List of former transcontinental countries#Since 1700
108,17,Countries,reached_philosophy,11.0,0.0,0.0,,0.0,0.0,Countries
108,17,Earth,reached_philosophy,10.0,223636.0,1172.0,2001-11-06T03:00:43Z,250639.0,1.0,Earth
108,17,Planet,reached_philosophy,9.0,203361.0,910.0,2001-08-28T00:26:44Z,40083.0,3.0,Planet
108,17,Hydrostatic equilibrium,reached_philosophy,8.0,27968.0,99.0,2002-05-09T17:56:47Z,9364.0,5.0,Hydrostatic equilibrium
108,17,Fluid mechanics,reached_philosophy,7.0,21074.0,306.0,2005-09-15T20:45:44Z,10216.0,4.0,Fluid mechanics
108,17,Physics,reached_philosophy,6.0,84380.0,541.0,2001-10-29T16:12:25Z,56098.0,2.0,Physics
108,17,Scientific,reached_philosophy,5.0,0.0,0.0,,0.0,0.0,Scientific
108,17,Hypotheses,reached_philosophy,4.0,0.0,0.0,,0.0,0.0,Hypotheses
108,17,Explanation,reached_philosophy,3.0,9406.0,80.0,2003-04-25T18:56:16Z,18090.0,0.0,Explanation
108,17,Statement (logic),reached_philosophy,2.0,0.0,0.0,,0.0,0.0,Statement (logic)
108,17,Philosophy of language,reached_philosophy,1.0,70385.0,926.0,2001-06-04T01:56:33Z,44537.0,4.0,Philosophy of language
108,17,Philosophical,reached_philosophy,0.0,0.0,0.0,,0.0,0.0,Philosophy
109,13,Metro-Cross,reached_philosophy,13.0,5685.0,46.0,2005-10-16T06:55:37Z,514.0,0.0,Metro-Cross
109,13,Platform game,reached_philosophy,12.0,0.0,0.0,,0.0,0.0,Platform game
109,13,Action game,reached_philosophy,11.0,52308.0,406.0,2004-01-01T22:10:34Z,9120.0,5.0,Action game
109,13,Video game genre,reached_philosophy,10.0,21719.0,218.0,2004-03-10T00:51:03Z,13108.0,5.0,Video game genre
109,13,Video game,reached_philosophy,9.0,145223.0,893.0,2001-03-31T07:44:09Z,63394.0,3.0,Video game
109,13,Electronic game,reached_philosophy,8.0,23560.0,231.0,2005-04-04T01:48:47Z,4688.0,0.0,Electronic game
109,13,Game,reached_philosophy,7.0,42401.0,299.0,2001-11-01T13:35:40Z,32574.0,3.0,Game
109,13,Structure,reached_philosophy,6.0,23494.0,150.0,2002-09-28T01:31:11Z,7937.0,0.0,Structure
109,13,Structure,reached_philosophy,6.0,23494.0,150.0,2002-09-28T01:31:11Z,7937.0,0.0,Structure
109,13,System,reached_philosophy,5.0,22301.0,284.0,2002-02-26T03:53:47Z,16435.0,4.0,System
109,13,Group (mathematics),reached_philosophy,4.0,105731.0,584.0,2001-11-16T13:58:05Z,17802.0,4.0,Group (mathematics)
109,13,Mathematics,reached_philosophy,3.0,167315.0,745.0,2001-11-08T15:31:38Z,98370.0,1.0,Mathematics
109,13,Mathematical theory,reached_philosophy,2.0,0.0,0.0,,0.0,0.0,Mathematical theory
109,13,Rationalism,reached_philosophy,1.0,61918.0,1009.0,2002-07-23T15:35:37Z,30776.0,4.0,Rationalism
109,13,Philosophy,reached_philosophy,0.0,201176.0,697.0,2001-10-31T05:49:04Z,119994.0,1.0,Philosophy
109,13,Philosophy,reached_philosophy,0.0,201176.0,697.0,2001-10-31T05:49:04Z,119994.0,1.0,Philosophy
110,16,Egyptian Streets,reached_philosophy,16.0,13825.0,22.0,2014-07-25T11:16:27Z,145.0,0.0,Egyptian Streets
110,16,Hijab,reached_philosophy,15.0,146391.0,699.0,2002-08-06T11:51:51Z,35135.0,5.0,Hijab
110,16,Women in Islam,reached_philosophy,14.0,374209.0,1145.0,2006-04-12T20:36:31Z,14288.0,0.0,Women in Islam
110,16,Muslim,reached_philosophy,13.0,0.0,0.0,,0.0,0.0,Muslim
110,16,Islam,reached_philosophy,12.0,262271.0,2005.0,2001-11-15T00:37:57Z,144958.0,3.0,Islam
110,16,Abrahamic religions,reached_philosophy,11.0,128807.0,1536.0,2001-09-29T17:08:15Z,77465.0,5.0,Abrahamic religions
110,16,Abrahamic religions,reached_philosophy,11.0,128807.0,1536.0,2001-09-29T17:08:15Z,77465.0,5.0,Abrahamic religions
110,16,Monotheistic,reached_philosophy,10.0,0.0,0.0,,0.0,0.0,Monotheistic
110,16,Belief,reached_philosophy,9.0,105392.0,1905.0,2002-10-12T20:47:48Z,8818.0,3.0,Belief
110,16,Belief,reached_philosophy,9.0,105392.0,1905.0,2002-10-12T20:47:48Z,8818.0,3.0,Belief
110,16,Attitude (psychology),reached_philosophy,8.0,54967.0,86.0,2003-11-11T23:46:15Z,5928.0,0.0,Attitude (psychology)
110,16,Psychology,reached_philosophy,7.0,244371.0,921.0,2001-11-06T02:05:30Z,60743.0,2.0,Psychology
110,16,Mind,reached_philosophy,6.0,183016.0,701.0,2001-06-25T12:33:15Z,31215.0,2.0,Mind
110,16,Thought,reached_philosophy,5.0,122922.0,282.0,2002-02-25T15:43:11Z,26719.0,3.0,Thought
110,16,Cognition,reached_philosophy,4.0,98154.0,363.0,2002-10-17T17:24:07Z,32292.0,4.0,Cognition
110,16,Knowledge,reached_philosophy,3.0,191627.0,612.0,2003-06-10T10:45:34Z,41007.0,2.0,Knowledge
110,16,Declarative knowledge,reached_philosophy,2.0,97644.0,239.0,2001-08-20T13:21:23Z,19369.0,0.0,Declarative knowledge
110,16,Awareness,reached_philosophy,1.0,23185.0,308.0,2004-02-27T19:26:33Z,23622.0,0.0,Awareness
110,16,Philosophy,reached_philosophy,0.0,201176.0,697.0,2001-10-31T05:49:04Z,119994.0,1.0,Philosophy
110,16,Philosophy,reached_philosophy,0.0,201176.0,697.0,2001-10-31T05:49:04Z,119994.0,1.0,Philosophy
111,17,Mauritania at the 2021 Islamic Solidarity Games,reached_philosophy,17.0,5993.0,81.0,2022-07-17T13:16:17Z,7.0,0.0,Mauritania at the 2021 Islamic Solidarity Games
111,17,Mauritania,reached_philosophy,16.0,110168.0,758.0,2001-05-20T15:04:21Z,104671.0,4.0,Mauritania
111,17,Maghreb,reached_philosophy,15.0,94665.0,726.0,2003-10-21T04:02:11Z,55108.0,5.0,Maghreb
111,17,Arab world,reached_philosophy,14.0,85882.0,715.0,2002-12-19T01:08:13Z,41858.0,4.0,Arab world
111,17,West Asia,reached_philosophy,13.0,52766.0,901.0,2003-12-13T06:38:32Z,45954.0,5.0,West Asia
111,17,Asia,reached_philosophy,12.0,139309.0,1183.0,2001-03-23T19:07:00Z,116176.0,2.0,Asia
111,17,Continent,reached_philosophy,11.0,91662.0,597.0,2001-10-31T23:36:35Z,129341.0,3.0,Continent
111,17,Convention (norm),reached_philosophy,10.0,21803.0,894.0,2002-01-22T14:07:07Z,8104.0,5.0,Convention (norm)
111,17,Social norm,reached_philosophy,9.0,71073.0,936.0,2002-03-11T12:01:41Z,12399.0,4.0,Social norm
111,17,Social norm,reached_philosophy,9.0,71073.0,936.0,2002-03-11T12:01:41Z,12399.0,4.0,Social norm
111,17,Acceptance,reached_philosophy,8.0,11772.0,430.0,2004-05-20T12:39:27Z,7764.0,5.0,Acceptance
111,17,Psychology,reached_philosophy,7.0,244371.0,921.0,2001-11-06T02:05:30Z,60743.0,2.0,Psychology
111,17,Mind,reached_philosophy,6.0,183016.0,701.0,2001-06-25T12:33:15Z,31215.0,2.0,Mind
111,17,Thought,reached_philosophy,5.0,122922.0,282.0,2002-02-25T15:43:11Z,26719.0,3.0,Thought
111,17,Cognition,reached_philosophy,4.0,98154.0,363.0,2002-10-17T17:24:07Z,32292.0,4.0,Cognition
111,17,Knowledge,reached_philosophy,3.0,191627.0,612.0,2003-06-10T10:45:34Z,41007.0,2.0,Knowledge
111,17,Declarative knowledge,reached_philosophy,2.0,97644.0,239.0,2001-08-20T13:21:23Z,19369.0,0.0,Declarative knowledge
111,17,Awareness,reached_philosophy,1.0,23185.0,308.0,2004-02-27T19:26:33Z,23622.0,0.0,Awareness
111,17,Philosophy,reached_philosophy,0.0,201176.0,697.0,2001-10-31T05:49:04Z,119994.0,1.0,Philosophy
111,17,Philosophy,reached_philosophy,0.0,201176.0,697.0,2001-10-31T05:49:04Z,119994.0,1.0,Philosophy
112,23,Bianca Laura Saibante,reached_philosophy,23.0,3718.0,13.0,2019-05-31T21:36:20Z,14.0,0.0,Bianca Laura Saibante
112,23,Rovereto,reached_philosophy,22.0,15315.0,278.0,2005-01-19T23:26:00Z,1971.0,0.0,Rovereto
112,23,Communes of Trentino,reached_philosophy,21.0,0.0,0.0,,0.0,0.0,Communes of Trentino
112,23,Trento,reached_philosophy,20.0,55353.0,763.0,2002-03-25T07:26:21Z,15728.0,5.0,Trento
112,23,Adige,reached_philosophy,19.0,9949.0,84.0,2004-04-12T20:59:41Z,4305.0,0.0,Adige
112,23,List of rivers of Italy,reached_philosophy,18.0,29902.0,787.0,2009-08-22T08:02:26Z,2473.0,0.0,List of rivers of Italy
112,23,River,reached_philosophy,17.0,57971.0,542.0,2001-11-09T11:21:53Z,18576.0,3.0,River
112,23,Stream,reached_philosophy,16.0,50950.0,397.0,2002-08-10T08:01:52Z,8721.0,5.0,Stream
112,23,Body of water,reached_philosophy,15.0,31545.0,361.0,2004-08-03T18:41:59Z,11157.0,4.0,Body of water
112,23,Water,reached_philosophy,14.0,176487.0,1212.0,2001-07-27T10:33:07Z,70418.0,2.0,Water
112,23,Inorganic compound,reached_philosophy,13.0,5065.0,45.0,2003-11-11T13:06:21Z,6918.0,4.0,Inorganic compound
112,23,Chemical compound,reached_philosophy,12.0,22965.0,264.0,2002-11-05T16:39:54Z,11764.0,3.0,Chemical compound
112,23,Chemical compound,reached_philosophy,12.0,22965.0,264.0,2002-11-05T16:39:54Z,11764.0,3.0,Chemical compound
112,23,Chemical substance,reached_philosophy,11.0,26730.0,323.0,2001-05-16T18:38:29Z,14072.0,4.0,Chemical substance
112,23,Chemical substance,reached_philosophy,11.0,26730.0,323.0,2001-05-16T18:38:29Z,14072.0,4.0,Chemical substance
112,23,Matter,reached_philosophy,10.0,81551.0,575.0,2001-10-14T18:29:21Z,34523.0,3.0,Matter
112,23,Classical physics,reached_philosophy,9.0,5589.0,245.0,2002-11-24T12:33:52Z,20153.0,5.0,Classical physics
112,23,Scientific theory,reached_philosophy,8.0,54827.0,322.0,2003-03-19T07:55:42Z,27776.0,4.0,Scientific theory
112,23,Universe,reached_philosophy,7.0,156476.0,752.0,2001-10-01T19:21:41Z,71728.0,2.0,Universe
112,23,Space,reached_philosophy,6.0,36267.0,360.0,2001-10-03T21:11:13Z,36022.0,3.0,Space
112,23,Three-dimensional space,reached_philosophy,5.0,34674.0,326.0,2005-11-01T16:10:08Z,28642.0,3.0,Three-dimensional space
112,23,Geometry,reached_philosophy,4.0,103626.0,650.0,2006-10-02T03:47:30Z,38875.0,2.0,Geometry
112,23,Mathematics,reached_philosophy,3.0,167315.0,745.0,2001-11-08T15:31:38Z,98370.0,1.0,Mathematics
112,23,Mathematical theory,reached_philosophy,2.0,0.0,0.0,,0.0,0.0,Mathematical theory
112,23,Rationalism,reached_philosophy,1.0,61918.0,1009.0,2002-07-23T15:35:37Z,30776.0,4.0,Rationalism
112,23,Philosophy,reached_philosophy,0.0,201176.0,697.0,2001-10-31T05:49:04Z,119994.0,1.0,Philosophy
112,23,Philosophy,reached_philosophy,0.0,201176.0,697.0,2001-10-31T05:49:04Z,119994.0,1.0,Philosophy
113,12,Unnaithan Thambi,reached_philosophy,12.0,7070.0,27.0,2023-12-28T11:30:28Z,69.0,0.0,Unnaithan Thambi
113,12,Tamil language,reached_philosophy,11.0,95445.0,1121.0,2001-03-21T00:22:39Z,93239.0,4.0,Tamil language
113,12,Dravidian language,reached_philosophy,10.0,0.0,0.0,,0.0,0.0,Dravidian language
113,12,Language family,reached_philosophy,9.0,36165.0,504.0,2001-11-21T23:47:04Z,61893.0,4.0,Language family
113,12,Language family,reached_philosophy,9.0,36165.0,504.0,2001-11-21T23:47:04Z,61893.0,4.0,Language family
113,12,Language,reached_philosophy,8.0,142514.0,804.0,2001-11-05T02:54:38Z,65802.0,2.0,Language
113,12,Communication,reached_philosophy,7.0,177155.0,571.0,2001-11-07T22:11:51Z,58380.0,2.0,Communication
113,12,Information,reached_philosophy,6.0,50603.0,1010.0,2001-11-14T20:31:59Z,63377.0,3.0,Information
113,12,Abstraction,reached_philosophy,5.0,39871.0,234.0,2001-12-20T23:39:28Z,41264.0,4.0,Abstraction
113,12,Rule of inference,reached_philosophy,4.0,68011.0,403.0,2003-06-24T19:21:49Z,33034.0,5.0,Rule of inference
113,12,Premise,reached_philosophy,3.0,6109.0,74.0,2006-11-18T01:03:31Z,31835.0,5.0,Premise
113,12,Proposition,reached_philosophy,2.0,22083.0,338.0,2002-09-06T04:13:53Z,40347.0,5.0,Proposition
113,12,Proposition,reached_philosophy,2.0,22083.0,338.0,2002-09-06T04:13:53Z,40347.0,5.0,Proposition
113,12,Philosophy of language,reached_philosophy,1.0,70385.0,926.0,2001-06-04T01:56:33Z,44537.0,4.0,Philosophy of language
113,12,Philosophical,reached_philosophy,0.0,0.0,0.0,,0.0,0.0,Philosophy
114,9,Limnaecia mercuriella,reached_philosophy,9.0,1373.0,23.0,2014-05-10T20:35:06Z,5.0,0.0,Limnaecia mercuriella
114,9,Moth,reached_philosophy,8.0,32058.0,409.0,2002-08-01T14:06:50Z,33430.0,4.0,Moth
